2025-08-04 04:02:25,977 INFO    StreamThr :28260 [internal.py:wandb_internal():86] W&B internal server running at pid: 28260, started at: 2025-08-04 04:02:25.972579
2025-08-04 04:02:27,405 INFO    Thread-16 :28260 [dir_watcher.py:_on_file_created():271] file/dir created: .\wandb\run-20250804_040225-j1dx0hqv\files\code
2025-08-04 04:02:27,632 INFO    SenderThread:28260 [sender.py:send_request_log_artifact():1505] logged artifact source-AFL-HAR-5-None-20-main.py - {'id': 'QXJ0aWZhY3Q6MTkxNTEyOTkzMg==', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjcwMTM1Mzg2OQ==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6MTkxNTEyOTkzMg==', 'versionIndex': 0}}}
2025-08-04 04:02:28,405 INFO    Thread-16 :28260 [dir_watcher.py:_on_file_created():271] file/dir created: .\wandb\run-20250804_040225-j1dx0hqv\files\output.log
2025-08-04 04:02:30,427 INFO    Thread-16 :28260 [dir_watcher.py:_on_file_modified():288] file/dir modified: .\wandb\run-20250804_040225-j1dx0hqv\files\output.log
2025-08-04 04:02:31,728 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:02:36,709 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: internal_messages
2025-08-04 04:02:36,741 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:02:41,701 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: stop_status
2025-08-04 04:02:41,701 DEBUG   SenderThread:28260 [sender.py:send_request():415] send_request: stop_status
2025-08-04 04:02:41,922 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:02:46,709 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: internal_messages
2025-08-04 04:02:47,763 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:02:52,774 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:02:56,708 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: stop_status
2025-08-04 04:02:56,708 DEBUG   SenderThread:28260 [sender.py:send_request():415] send_request: stop_status
2025-08-04 04:02:56,724 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: internal_messages
2025-08-04 04:02:57,857 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:02:58,596 INFO    Thread-16 :28260 [dir_watcher.py:_on_file_modified():288] file/dir modified: .\wandb\run-20250804_040225-j1dx0hqv\files\config.yaml
2025-08-04 04:03:03,793 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:03:06,724 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: internal_messages
2025-08-04 04:03:08,797 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:03:11,715 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: stop_status
2025-08-04 04:03:11,717 DEBUG   SenderThread:28260 [sender.py:send_request():415] send_request: stop_status
2025-08-04 04:03:13,945 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:03:16,738 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: internal_messages
2025-08-04 04:03:19,827 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:03:25,825 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:03:26,549 DEBUG   SystemMonitor:28260 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2025-08-04 04:03:26,549 DEBUG   SenderThread:28260 [sender.py:send():388] send: stats
2025-08-04 04:03:26,721 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: stop_status
2025-08-04 04:03:26,721 DEBUG   SenderThread:28260 [sender.py:send_request():415] send_request: stop_status
2025-08-04 04:03:26,752 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: internal_messages
2025-08-04 04:03:30,998 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:03:36,755 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: internal_messages
2025-08-04 04:03:36,817 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:03:41,718 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: stop_status
2025-08-04 04:03:41,718 DEBUG   SenderThread:28260 [sender.py:send_request():415] send_request: stop_status
2025-08-04 04:03:41,892 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:03:46,763 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: internal_messages
2025-08-04 04:03:47,851 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:03:52,861 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:03:54,904 INFO    Thread-16 :28260 [dir_watcher.py:_on_file_modified():288] file/dir modified: .\wandb\run-20250804_040225-j1dx0hqv\files\output.log
2025-08-04 04:03:56,559 DEBUG   SenderThread:28260 [sender.py:send():388] send: stats
2025-08-04 04:03:56,732 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: stop_status
2025-08-04 04:03:56,732 DEBUG   SenderThread:28260 [sender.py:send_request():415] send_request: stop_status
2025-08-04 04:03:56,779 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: internal_messages
2025-08-04 04:03:56,920 INFO    Thread-16 :28260 [dir_watcher.py:_on_file_modified():288] file/dir modified: .\wandb\run-20250804_040225-j1dx0hqv\files\output.log
2025-08-04 04:03:57,924 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:03:58,787 DEBUG   SenderThread:28260 [sender.py:send():388] send: telemetry
2025-08-04 04:03:58,787 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: partial_history
2025-08-04 04:04:00,936 INFO    Thread-16 :28260 [dir_watcher.py:_on_file_modified():288] file/dir modified: .\wandb\run-20250804_040225-j1dx0hqv\files\output.log
2025-08-04 04:04:03,876 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:04:04,958 INFO    Thread-16 :28260 [dir_watcher.py:_on_file_modified():288] file/dir modified: .\wandb\run-20250804_040225-j1dx0hqv\files\config.yaml
2025-08-04 04:04:06,794 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: internal_messages
2025-08-04 04:04:09,886 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:04:11,739 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: stop_status
2025-08-04 04:04:11,739 DEBUG   SenderThread:28260 [sender.py:send_request():415] send_request: stop_status
2025-08-04 04:04:15,021 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:04:16,797 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: internal_messages
2025-08-04 04:04:20,912 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:04:25,930 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:04:26,575 DEBUG   SenderThread:28260 [sender.py:send():388] send: stats
2025-08-04 04:04:26,747 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: stop_status
2025-08-04 04:04:26,747 DEBUG   SenderThread:28260 [sender.py:send_request():415] send_request: stop_status
2025-08-04 04:04:26,809 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: internal_messages
2025-08-04 04:04:30,943 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:04:36,822 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: internal_messages
2025-08-04 04:04:36,917 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:04:41,755 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: stop_status
2025-08-04 04:04:41,755 DEBUG   SenderThread:28260 [sender.py:send_request():415] send_request: stop_status
2025-08-04 04:04:41,927 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:04:46,830 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: internal_messages
2025-08-04 04:04:46,940 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:04:51,945 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:04:56,581 DEBUG   SenderThread:28260 [sender.py:send():388] send: stats
2025-08-04 04:04:56,770 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: stop_status
2025-08-04 04:04:56,770 DEBUG   SenderThread:28260 [sender.py:send_request():415] send_request: stop_status
2025-08-04 04:04:56,833 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: internal_messages
2025-08-04 04:04:56,974 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:05:02,980 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:05:06,844 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: internal_messages
2025-08-04 04:05:07,991 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:05:11,779 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: stop_status
2025-08-04 04:05:11,779 DEBUG   SenderThread:28260 [sender.py:send_request():415] send_request: stop_status
2025-08-04 04:05:13,033 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:05:16,848 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: internal_messages
2025-08-04 04:05:19,021 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:05:24,028 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:05:26,584 DEBUG   SenderThread:28260 [sender.py:send():388] send: stats
2025-08-04 04:05:26,772 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: stop_status
2025-08-04 04:05:26,772 DEBUG   SenderThread:28260 [sender.py:send_request():415] send_request: stop_status
2025-08-04 04:05:26,850 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: internal_messages
2025-08-04 04:05:29,080 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:05:35,048 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:05:36,854 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: internal_messages
2025-08-04 04:05:40,057 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:05:41,783 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: stop_status
2025-08-04 04:05:41,783 DEBUG   SenderThread:28260 [sender.py:send_request():415] send_request: stop_status
2025-08-04 04:05:45,066 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:05:46,857 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: internal_messages
2025-08-04 04:05:50,074 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:05:55,076 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:05:56,593 DEBUG   SenderThread:28260 [sender.py:send():388] send: stats
2025-08-04 04:05:56,797 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: stop_status
2025-08-04 04:05:56,797 DEBUG   SenderThread:28260 [sender.py:send_request():415] send_request: stop_status
2025-08-04 04:05:56,859 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: internal_messages
2025-08-04 04:06:00,095 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:06:05,105 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:06:06,861 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: internal_messages
2025-08-04 04:06:10,109 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:06:11,803 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: stop_status
2025-08-04 04:06:11,803 DEBUG   SenderThread:28260 [sender.py:send_request():415] send_request: stop_status
2025-08-04 04:06:16,110 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:06:16,863 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: internal_messages
2025-08-04 04:06:21,118 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:06:26,124 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:06:26,595 DEBUG   SenderThread:28260 [sender.py:send():388] send: stats
2025-08-04 04:06:26,830 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: stop_status
2025-08-04 04:06:26,831 DEBUG   SenderThread:28260 [sender.py:send_request():415] send_request: stop_status
2025-08-04 04:06:26,877 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: internal_messages
2025-08-04 04:06:31,128 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:06:36,141 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:06:36,879 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: internal_messages
2025-08-04 04:06:41,143 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:06:41,834 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: stop_status
2025-08-04 04:06:41,834 DEBUG   SenderThread:28260 [sender.py:send_request():415] send_request: stop_status
2025-08-04 04:06:46,151 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:06:46,889 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: internal_messages
2025-08-04 04:06:51,157 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:06:56,158 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:06:56,598 DEBUG   SenderThread:28260 [sender.py:send():388] send: stats
2025-08-04 04:06:56,848 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: stop_status
2025-08-04 04:06:56,848 DEBUG   SenderThread:28260 [sender.py:send_request():415] send_request: stop_status
2025-08-04 04:06:56,896 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: internal_messages
2025-08-04 04:07:01,164 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:07:06,172 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:07:06,909 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: internal_messages
2025-08-04 04:07:11,180 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:07:11,871 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: stop_status
2025-08-04 04:07:11,871 DEBUG   SenderThread:28260 [sender.py:send_request():415] send_request: stop_status
2025-08-04 04:07:16,190 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:07:16,911 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: internal_messages
2025-08-04 04:07:21,192 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:07:26,195 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:07:26,606 DEBUG   SenderThread:28260 [sender.py:send():388] send: stats
2025-08-04 04:07:26,888 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: stop_status
2025-08-04 04:07:26,888 DEBUG   SenderThread:28260 [sender.py:send_request():415] send_request: stop_status
2025-08-04 04:07:26,919 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: internal_messages
2025-08-04 04:07:31,205 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:07:36,207 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:07:36,928 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: internal_messages
2025-08-04 04:07:41,219 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:07:41,909 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: stop_status
2025-08-04 04:07:41,909 DEBUG   SenderThread:28260 [sender.py:send_request():415] send_request: stop_status
2025-08-04 04:07:46,224 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:07:46,930 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: internal_messages
2025-08-04 04:07:51,233 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:07:56,248 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:07:56,610 DEBUG   SenderThread:28260 [sender.py:send():388] send: stats
2025-08-04 04:07:56,924 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: stop_status
2025-08-04 04:07:56,924 DEBUG   SenderThread:28260 [sender.py:send_request():415] send_request: stop_status
2025-08-04 04:07:56,940 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: internal_messages
2025-08-04 04:08:02,233 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:08:06,940 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: internal_messages
2025-08-04 04:08:07,238 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:08:11,919 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: stop_status
2025-08-04 04:08:11,919 DEBUG   SenderThread:28260 [sender.py:send_request():415] send_request: stop_status
2025-08-04 04:08:12,249 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:08:16,954 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: internal_messages
2025-08-04 04:08:17,252 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:08:22,265 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:08:26,613 DEBUG   SenderThread:28260 [sender.py:send():388] send: stats
2025-08-04 04:08:26,927 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: stop_status
2025-08-04 04:08:26,927 DEBUG   SenderThread:28260 [sender.py:send_request():415] send_request: stop_status
2025-08-04 04:08:26,959 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: internal_messages
2025-08-04 04:08:27,273 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:08:32,278 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:08:36,973 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: internal_messages
2025-08-04 04:08:37,287 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:08:41,931 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: stop_status
2025-08-04 04:08:41,931 DEBUG   SenderThread:28260 [sender.py:send_request():415] send_request: stop_status
2025-08-04 04:08:42,292 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:08:46,975 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: internal_messages
2025-08-04 04:08:47,305 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:08:52,317 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:08:56,616 DEBUG   SenderThread:28260 [sender.py:send():388] send: stats
2025-08-04 04:08:56,954 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: stop_status
2025-08-04 04:08:56,954 DEBUG   SenderThread:28260 [sender.py:send_request():415] send_request: stop_status
2025-08-04 04:08:56,977 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: internal_messages
2025-08-04 04:08:57,321 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:09:02,331 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:09:06,978 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: internal_messages
2025-08-04 04:09:07,341 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:09:11,959 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: stop_status
2025-08-04 04:09:11,959 DEBUG   SenderThread:28260 [sender.py:send_request():415] send_request: stop_status
2025-08-04 04:09:12,751 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:09:16,992 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: internal_messages
2025-08-04 04:09:18,356 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:09:23,367 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: status_report
2025-08-04 04:09:26,625 DEBUG   SenderThread:28260 [sender.py:send():388] send: stats
2025-08-04 04:09:26,984 DEBUG   HandlerThread:28260 [handler.py:handle_request():159] handle_request: stop_status
